Kjedenavn;1_Kategori_nr;1_Kategori_navn;2_Hovedvaregruppe_nr;2_Hovedvaregruppe_navn;3_Undervaregruppe_nr;3_Undervaregruppe_navn;4_Varegruppe_nr;4_Varegruppe_navn;Hovedvaregruppenr_UNSPSC;Hovedvaregruppenavn_UNSPSC;Undervaregruppe_1_nr_UNSPSC;Undervaregruppe_1_navn_UNSPSC;Undervaregruppe_2_nr_UNSPSC;Undervaregruppe_2_navn_UNSPSC;Undervaregruppe_3_nr_UNSPSC;Undervaregruppe_3_navn_UNSPSC;NG Sortimentskode;EAN D-Pakn;EAN F-Pakn;Varenummer;Nytt Varenummer;Varenavn;Antall;Pakn.type;Mengde;Måleenhet;Nettovekt;Pris pakn.type;Pris bestill.enh;Pris måleenhet;Anbrekk;Antall i anbrekk;OrdreBetingelser;Holdbarhet;Temperaturkrav;Maksimumstemperatur;Minimumstemperatur;Vektvare;Leverandørnavn;MVA;Energi kilojoule;Energi kcal;Protein;Karbohydrat;Fett;Sukker;Mettede fettsyrer;Kostfiber;Natrium;Flerumettede fettsyrer;Jern;Kalium;Egg;Fisk;Gluten;Melk;Nøtter;Peanøtter;Selleri;Sennep;Sesam;Skalldyr;Soya;Sulfitt;Bløtdyr;Lupiner;Svanen;Blomsten;FSC;MSC;Ø-merket (Debio);EU sitt økologimerke;Krav;Fairtrade;TCO;Energy Star;Nøkkelhullet;Nyt Norge;Genmodifisert;Økologisk;Allergitestet;Varebilde_url;Miljøbilde_url;HMS-datablad_url;Varedeklarasjon;Vare_beskrivelse
VOIS;10;TØRRVARE;1;BAKEVARER;122;KAKEFYLL/PYNT;1030;KAKEKREM/-FYLL;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;1;7394379887410;7394379887403;5535851;;NIC TOPPING JORDBÆRSAUS 0,9L;6;fl;0,9;ltr;1,14;123,29;739,74;136,99;*;1;J;50;Tørrvare / Ingen krav;0;0;N;IDUN INDUSTRI SERVERING;15;977;232;0,1;58;0,1;57;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7394379887403/as/large.jpg;https://bilder.ngdata.no/7394379887403/campaign/large.jpg;;Glukossirap/sirup, socker/sukker, jordgubbar/jordbær (25%), vatten/vand/vann, surhetsreglerande medel/middel (E330), förtjockningsmedel/fortykningsmiddel (E440), konserveringsmedel/middel (E202), arom, färgämne/farvestof/farge (E163).;Lekker saus med nydelig smak av jordbær. Bestselger! Hever smak og utseende på iskrem og desserter. Egner seg også som smakstilsetning i feks milkshake.
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;3038;GELATINPLATER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;1;40087262551066;40087262551066;549295;;GELATIN PLATER TYSK 1KG 500STK;1;pk;1;kg;1;473,78;473,78;473,78;;;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;1666;392;98;0;0;0;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/40087262551066/as/large.jpg;https://bilder.ngdata.no/40087262551066/campaign/large.jpg;;Gelatin (fra svin).;Gelatinplater av god kvalitet, klare til bruk. Perfekte til geleer, aspik eller desserter.
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1036;POTETMEL;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;1;7044710481004;7044710081006;643320;;POTETMEL 500G HOFF;21;pos;0,5;kg;0,5;24,52;514,92;49,04;;;N;50;Tørrvare / Ingen krav;;;N;HOFF SA;15;1369;327;0,01;81;0,3;0;0,2;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;J;N;N;N;https://bilder.ngdata.no/7044710081006/as/large.jpg;https://bilder.ngdata.no/7044710081006/campaign/large.jpg;;Glutenfritt naturprodukt uten tilsetningsstoffer, Stivelse (80%), Vann (20%);HOFF Potetmel er et glutenfritt produkt med stort bruksområde! Perfekt til kakebaking, jevning av sauser og gryter, men også til en hel del kjerringråd. Har du prøvd potetmel mot maur, som flekkfjerner eller som tørr sjampo? Les mer på www.potetmel.hoff.no
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1035;MAIZENAMEL;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;1;7310300006873;7310300006873;684761;;MAIZENA SNOWFLAKE 2X2KG;1;esk;4;kg;4;421,01;421,01;105,25;;;J;50;Tørrvare / Ingen krav;;;N;UNILEVER NORGE;15;1500;380;0,5;86;0,5;0,5;0,1;1;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7310300006873/as/large.jpg;https://bilder.ngdata.no/7310300006873/campaign/large.jpg;;Modifisert maisstivelse.;Snowflake er en allsidig modifisert maisstivelse som tåler tøff behandling. Den er svært stabil ved nedkjøling, frysing, opptining og oppvarming. Har et klart utseende og danner ikke hinne (kan benyttes sammen med hvetemel for et mer dekkende resultat, da med 80% Snowflake og 20% hvetemel for en fortsatt stabil stivelse). Tåler godt syreholdige ingredienser og er ideell for jevning av supper og sauser og til desserter. Glutenfri og laktosefri. Varmestabil og svært godt egnet for kok/kjøl og frysing.
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1035;MAIZENAMEL;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;1;7310300006880;7310300006880;778126;;MAIZENA SNOWFLAKE 10KG;1;pos;10;kg;10;732,7;732,7;73,27;;;J;50;Tørrvare / Ingen krav;;;N;UNILEVER NORGE;15;1500;380;0,5;86;0,5;0,5;0,1;1;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7310300006880/as/large.jpg;https://bilder.ngdata.no/7310300006880/campaign/large.jpg;;Modifisert maisstivelse.;Snowflake er en allsidig modifisert maisstivelse som tåler tøff behandling. Den er svært stabil ved nedkjøling, frysing, opptining og oppvarming. Har et klart utseende og danner ikke hinne (kan benyttes sammen med hvetemel for et mer dekkende resultat, da med 80% Snowflake og 20% hvetemel for en fortsatt stabil stivelse). Tåler godt syreholdige ingredienser og er ideell for jevning av supper og sauser og til desserter. Glutenfri og laktosefri. Varmestabil og svært godt egnet for kok/kjøl og frysing.
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1037;VANILJESUKKER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;3;7622210115775;7622210115782;2773398;;VANILJESUKKER 175G FREIA;8;bx;0,175;kg;0,175;28,35;226,8;162;;;J;50;Tørrvare / Ingen krav;;;N;MONDELEZ NORGE;15;1645;385;0;97;0;91;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7622210115782/as/large.jpg;https://bilder.ngdata.no/7622210115782/campaign/large.jpg;;Sukker, maisstivelse, vanillin.;Freia Vaniljesukker har vært en del av den norske baketradisjonen i generasjoner, og kan brukes som smakstilsetning i kaker, kakefyll, sauser, desserter og syltetøy.
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1033;BAKEPULVER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;3;7622210115713;7622210115720;2773380;;BAKEPULVER 250G FREIA;8;bx;0,25;kg;0,25;29,18;233,44;116,72;;;N;50;Tørrvare / Ingen krav;;;N;MONDELEZ NORGE;15;570;135;0,1;33,5;0;0;0;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7622210115720/as/large.jpg;https://bilder.ngdata.no/7622210115720/campaign/large.jpg;;Surhetsregulerende middel (dinatriumdifosfat), maisstivelse, hevemiddel (natriumhydrogenkarbonat).;Freia Bakepulver har vært en del av den norske baketradisjonen i generasjoner. Bakepulveret hever og gjør baksten luftigere, og brukes i alt fra vafler og kaker!
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1037;VANILJESUKKER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;1;17311311012478;7311311012471;4816344;;VANILJESUKKER 700G SANTA MARIA;6;stk;0,7;kg;0,7;104,96;629,76;149,94;*;1;J;50;Tørrvare / Ingen krav;0;0;N;PAULIG NORWAY;15;1706;402;0;99;0,5;97;0,3;0;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;J;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7311311012471/as/large.jpg;https://bilder.ngdata.no/7311311012471/campaign/large.jpg;;Sukker, flormelis/melis, vanilje (0,8%), kartoffel-/potetstivelse, aroma.;Vaniljesukker laget med ekte finmalt Bourbon vanilje. Den eksotiske smaken fra vanilijeorkidéen setter fin smak på desserter og bakverk, og er også en spennende smaksetter i f.eks. sauser til fisk.
VOIS;10;TØRRVARE;1;BAKEVARER;125;ØVRIG, BAKEKOMPONENTER;1035;MAIZENAMEL;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;1;8714100795064;8714100795057;4866026;;TAPIOKASTIVELSE 2KG MAIZENA;4;stk;2;kg;2;332,18;1328,72;166,09;*;1;J;50;Tørrvare / Ingen krav;0;0;N;UNILEVER NORGE;15;1500;353;0,5;88;0,5;0;0;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8714100795057/as/large.jpg;https://bilder.ngdata.no/8714100795057/campaign/large.jpg;;Modifisert tapiokastivelse;Stivelse som gir sauser og desserter et blankt og tiltalende utseende. Også kalt Fruktjevner. Gir ingen smak. Syrestabil. Glutenfri og laktosefri. Varmestabil og egnet for kok/kjøl/frys.
VOIS;10;TØRRVARE;1;BAKEVARER;128;KOKESJOKOLADE/ BAKEKAKAO;1039;KOKESJOKOLADE;50000000;Mat, drikkevarer og tobakksprodukter;50200000;Drikkevarer;50201700;Kaffe og te;;;3;7622200460847;7622400646065;484931;;DRONNINGSJOKOLADE 100G FREIA;21;stk;0,1;kg;0,1;27,4;575,4;274;;;J;50;Tørrvare / Ingen krav;;;N;MONDELEZ NORGE;15;2145;525;4,9;56;28,5;54,5;18;7;;;;;Fri for;Fri for;Kan inneholde spor av;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7622400646065/as/large.jpg;https://bilder.ngdata.no/7622400646065/campaign/large.jpg;;Sukker, kakaomasse, kakaosmør, tørrmelk, emulgator (soyalecitin), aroma;Freia Dronningsjokolade er Freias bestselgende kokesjokolade som passer til alt. Den gir nok preg av kakao til at den største sjokoladeelskeren blir fornøyd, uten å skremme bort de som ikke er glad i for sterke smaker. Det er en selvsagt ingrediens til sjokoladekaker, glasur, muffins, kakao o.l. Les om COCOA LIFE på www.freia.no/baerekraft
VOIS;10;TØRRVARE;1;BAKEVARER;134;NØTTER, BAKEVARER;1041;MANDLER, BAKEVARER;50000000;Mat, drikkevarer og tobakksprodukter;50100000;Frukt og grønnsaker, nøtter og frø;50101700;Nøtter og frø;;;1;27035620042489;7311040172521;3198355;;MANDLER 250G ELDORADO;16;pos;0,25;kg;0,25;23,62;377,92;94,48;;;N;50;Tørrvare / Ingen krav;0;0;N;UNIL AS;15;2384;577;21,1;6,3;49,2;3,9;3,7;12,2;;12,1;3,7;705;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/7311040172521/as/large.jpg;https://bilder.ngdata.no/7311040172521/campaign/large.jpg;;Mandler;Mandler er et sunt tilskudd i kostholdet og innholder 20% proteiner og er en rik kilde til kostfiber, riboflavin, magnesium og sink. Helsedirektoratet anbefaler en håndfull usaltede nøtter hver dag!
VOIS;10;TØRRVARE;1;BAKEVARER;137;TØRKET FRUKT;1043;APRIKOSER, TØRKET;50000000;Mat, drikkevarer og tobakksprodukter;50360000;Hermetisert eller nedlagt i glass/krukke frukt;;;;;1;17311041041595;17311041041595;542878;;APRIKOSER TØRKEDE PB;1;esk;5;kg;5;853,68;853,68;170,74;;;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;1225;289;2,5;65,7;0,3;38;0,1;6,8;;1,1;1,9;1403;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/17311041041595/as/large.jpg;https://bilder.ngdata.no/17311041041595/campaign/large.jpg;;Tørkede aprikoser og konserveringsmiddel E220 (sulfitt).;Naturlig og deilige tørkede aprikoser. Passer som snacks, til havregrøten eller som tilbehør til matretter som nyter godt av den friske og søte smaken.
VOIS;10;TØRRVARE;1;BAKEVARER;137;TØRKET FRUKT;1050;SVISKER, TØRKET;50000000;Mat, drikkevarer og tobakksprodukter;50360000;Hermetisert eller nedlagt i glass/krukke frukt;;;;;1;17311041001438;17311041001438;551101;;SVISKER SMÅ STENFRI;1;esk;12,5;kg;12,5;496,47;496,47;39,72;;;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;1167;275;3,2;62,5;0,2;25,1;0;5,3;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/17311041001438/as/large.jpg;https://bilder.ngdata.no/17311041001438/campaign/large.jpg;;Svisker 99 %, konserveringsmiddel E202.;Naturlig søte og myke svisker. Svisker passer til yoghurt, som snacks eller som ingrediens i flere ulike middagsretter.
VOIS;10;TØRRVARE;1;BAKEVARER;137;TØRKET FRUKT;1048;ROSINER, KORINTER;50000000;Mat, drikkevarer og tobakksprodukter;50360000;Hermetisert eller nedlagt i glass/krukke frukt;;;;;1;25701410689227;5701410689223;695403;;ROSINER 500G ELDORADO;12;bx;0,5;kg;0,5;31,74;380,88;63,48;;;J;50;Tørrvare / Ingen krav;;;N;UNIL AS;15;1420;335;3,2;77,8;0,2;63,9;0;4,4;;0;1,7;730,4;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/5701410689223/as/large.jpg;https://bilder.ngdata.no/5701410689223/campaign/large.jpg;;Rosiner. ;Naturlig søte og myke rosiner. Passer like godt i havregrøt og yoghurt, som til snacks eller som ingrediens i bakverk.
VOIS;10;TØRRVARE;1;BAKEVARER;149;ESSENSER/FARGE;1056;ESSENSER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;3;7072130016834;7072130016773;4767539;;VANILJE ESSENS 10ML IDUN;10;fl;0,01;ltr;0,01;11,48;114,8;1148;;;J;50;Tørrvare / Ingen krav;0;0;N;IDUN INDUSTRI AS DAGLIGVARE;15;;;;;;;;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7072130016773/as/large.jpg;https://bilder.ngdata.no/7072130016773/campaign/large.jpg;;Bærer (propylenglykol, vann), aroma;Idun Mors hjemmebakte vaniljeessens er en aroma med smak og lukt av vanilje til bruk i kaker, bakverk, kremer, glasurer, konfekt og andre fristende søtsaker.
VOIS;10;TØRRVARE;1;BAKEVARER;149;ESSENSER/FARGE;1056;ESSENSER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;;7072130016827;7072130016766;4767513;;SITRON ESSENS 10ML IDUN;10;fl;0,01;ltr;0,01;12,2;122;1220;;;J;50;Tørrvare / Ingen krav;0;0;N;IDUN INDUSTRI AS DAGLIGVARE;15;;;;;;;;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7072130016766/as/large.jpg;https://bilder.ngdata.no/7072130016766/campaign/large.jpg;;Bærer (glyseryltriacetat), aroma;Idun Mors hjemmebakte sitronessens er en aroma med smak og lukt av sitron til bruk i kaker, bakverk, kremer, glasurer, konfekt og andre fristende søtsaker.
VOIS;10;TØRRVARE;1;BAKEVARER;149;ESSENSER/FARGE;1056;ESSENSER;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181709;Baketilbehør;3;7072130016803;7072130016742;4767521;;MANDEL ESSENS 10ML IDUN;10;fl;0,01;ltr;0,01;12,4;124;1240;;;J;50;Tørrvare / Ingen krav;0;0;N;IDUN INDUSTRI AS DAGLIGVARE;15;;;;;;;;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7072130016742/as/large.jpg;https://bilder.ngdata.no/7072130016742/campaign/large.jpg;;Bærer (propylenglycol), vann,aroma;Idun Mors hjemmebakte mandelessens er en aroma med smak og lukt av mandel til bruk i kaker, bakverk, kremer, glasurer, konfekt og andre fristende søtsaker.
VOIS;10;TØRRVARE;11;FRI FOR;1101;BAKEVARER, FRI FOR;1099;MELBLANDING, FRI FOR;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;3;7037619057135;7037610057134;320960;;MELBLANDING LYS GLUTENFRI 375G TORO;5;pos;0,375;kg;0,362;34,5;172,5;92;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;883;208;1;48;1,1;2,6;0;2,2;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7037610057134/as/large.jpg;https://bilder.ngdata.no/7037610057134/campaign/large.jpg;;maisstivelse, risbakemel, druesukker, risstivelse, potetfiber, potetstivelse, rapsolje, salt, FiberHUSK®, stabilisator (E464);TORO Fri Glutenfri Grov Melblanding er et glutenfritt mel til grov bakst som glutenfritt brød, scones eller rundstykker. Melet er uten hvetestivelse og kan brukes som vanlig mel i dine glutenfrie oppskrifter.
VOIS;10;TØRRVARE;11;FRI FOR;1101;BAKEVARER, FRI FOR;1099;MELBLANDING, FRI FOR;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;3;7037619057333;7037610057332;321000;;MELBLANDING GROV GLUTENFRI 415G TORO;5;pos;0,415;kg;0,406;42,3;211,5;101,93;;;J;50;Tørrvare / Ingen krav;;;N;ORKLA FOODS NORGE;15;900;213;2,6;43;2,3;2,6;0,3;4,1;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7037610057332/as/large.jpg;https://bilder.ngdata.no/7037610057332/campaign/large.jpg;;maisstivelse, bokhvete (mel, helkorn), risbakemel, sesamfrø, druesukker, roefiber, potetfiber, risstivelse, salt, FiberHUSK®, stabilisator (E464), rapsolje, fargestoff (ammonisert karamell).;TORO Fri Glutenfri Fin Kakemiks er et glutenfritt mel til søt bakst som glutenfrie kaker, muffins, boller og mer. Melet er uten hvetestivelse og kan brukses i dine glutenfrie oppskrifter som vanlig mel.
VOIS;10;TØRRVARE;11;FRI FOR;1101;BAKEVARER, FRI FOR;1101;BAKEMIKS, VAFLER/PANNEKAKER, FRI FOR;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181700;Bakeblandinger og tilbehør;50181708;Bakeblandinger;;7039019543300;7039010543309;4848826;;PANNEKAKER MIX GLUTENFRI 187G TORO;7;pos;0,187;kg;0,187;26,3;184,1;140,64;;;J;50;Tørrvare / Ingen krav;0;0;N;ORKLA FOODS NORGE;15;756;179;5,7;32;3,1;5,7;1,2;;;;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7039010543309/as/large.jpg;https://bilder.ngdata.no/7039010543309/campaign/large.jpg;;maisstivelse, bokhvetemel, sukker, risbakemel, potet, salt;TORO Fri Glutenfrie Pannekaker er like lette å lage som er gode på smak. De glutenfrie pannekakene er uten hvetestivelse og passer perfekt som glutenfri middag eller til kos.
VOIS;10;TØRRVARE;11;FRI FOR;1101;BAKEVARER, FRI FOR;1097;GRYNVARER, FRI FOR;50000000;Mat, drikkevarer og tobakksprodukter;50220000;Korn- og belgfruktprodukter;50221100;Korn;50221102;Matmel;1;7044416014827;7044416014810;5443080;;HAVREGRYN STORE GLUTENFRI 1KG AXA;12;pos;1;kg;1;43,69;524,28;43,69;;;J;50;Tørrvare / Ingen krav;0;0;N;LANTMÄNNEN CEREALIA AS;15;1550;370;12;60;7;1,2;1,3;8,5;;2,9;;;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;J;N;N;N;N;https://bilder.ngdata.no/7044416014810/as/large.jpg;https://bilder.ngdata.no/7044416014810/campaign/large.jpg;;Glutenfrie havregryn (100% fullkorn);Akkurat som for over 100 år siden produseres AXA Bjørn havregryn i Moss. Havregryn er 100% fullkorn, en god kilde til vitaminer og mineraler, metter godt og bidrar til stabilt blodsukker. Vår glutenfri havregryn spesialhåndteres og separeres fra andre kornslag gjennom hele prosessen så du er garantert at det er helt glutenfritt. Våre glutenfri havregryn er Store havregryn som vil si at de er godt egnet for en mer mettende havregrøt eller som ingrediens i baking. Hva med havrelapper med banan, hjemmelagde polarbrød, vafler eller i smoothies?
VOIS;10;TØRRVARE;11;FRI FOR;1113;TØRT BRØD, FRI FOR;1107;KNEKKEBRØD, FRI FOR;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181904;Tørkede brød, kavringer eller krutonger;1;7300400706827;7300400481861;4831392;;KNEKKEBRØD NATURELL GL.FRI 240G WASA;10;pk;0,24;kg;0,24;41,01;410,1;170,88;;;J;50;Tørrvare / Ingen krav;0;0;N;BARILLA NORGE;15;1663;395;4;73;8;3,1;1,2;7,7;;;;;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/7300400481861/as/large.jpg;https://bilder.ngdata.no/7300400481861/campaign/large.jpg;;Potetstivelse,  amarantmel, solsikkeolje, rismel, sukkerrørfiber, sukker, rissurdeigpulver (rismel,vann), emulgator (mono- og diglycerider av fettsyrer),  gjær, salt, fortykningsmiddel (hydroksypropylmetylcellulose), risprotein, salt, fennikel, anis, karve;Wasa knekkebrød Naturell Glutenfritt er et deilig knekkebrød med en vakker gylden farge. Glutenfritt knekkebrød passer for hele familien fordi det også er laktosefritt og vegansk. Den naturlige smaken av vårt glutenfrie knekkebrød gir pålegget ditt en fremtredende rolle. Et sprøtt, laktosefritt knekkebrød vil også være et utmerket tilbehør til måltidet. For å holde ditt glutenfrie knekkebrød ferskt og sprø lenger, har den blitt pakket i fleksible porsjonspakker. Wasas laktosefrie brød er selvsagt 100 % klimakompensert.
VOIS;10;TØRRVARE;11;FRI FOR;1116;KJEKS, FRI FOR;1109;SØTE KJEKS, FRI FOR;50000000;Mat, drikkevarer og tobakksprodukter;50180000;Brød og bakeriprodukter;50181900;Brød, kjeks og småkaker;50181903;Ordinære salte kjeks;3;8008698008171;8008698005491;4831319;;CHOCO CHIP COOKIES GLUTENFRI 200G SCHAR;12;pos;0,2;kg;0,2;29,36;352,32;146,8;;;J;50;Tørrvare / Ingen krav;0;0;N;ARVID NORDQUIST;15;2186;523;4,3;62;28;21;15;2,8;;;;;Kan inneholde spor av;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Fri for;Ja inneholder;Fri for;Fri for;Fri for;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;https://bilder.ngdata.no/8008698005491/as/large.jpg;https://bilder.ngdata.no/8008698005491/campaign/large.jpg;;"Majsstärkelse/-stivelse, palmolia/-olie, majsmjöl/-mel, choklad chips 12% (socker/sukker, kakaomasse*/ kakaomassa*, kakaosmör*, emulgeringsmedel/emulgator: solroslecitin; naturlig arom), socker/sukker, maltodextrin, sojamjöl/-mel, kokosflingor/kokos flak, modifierad tapiocastärkelse/-stivelse, bakpulver/hevemiddel:ammoniumvätekarbonat/ammonium hydrogen karbonat, natirumvätekarbonat/sodium hydrogen karbonat; salt, naturlig arom. Kan innehålla ägg/Kan indeholde egg/æg.";Glutenfrie kjeks. Ikke tilsatt egg, konserveringsmidler eller tilsetningsstoffer. Fri For: Gluten, hvetestivelse
